C_0402-4.7PF,C0G,0.1PF,50V,032-0606-000-032-0606-000,4.7PF                          C128            

----------------

C_0402-4.7PF,C0G,0.25PF,50V,035-0031-000-035-0031-000,4.7PF                          C109            
C_0402-4.7PF,C0G,0.25PF,50V,035-0031-000-035-0031-000,4.7PF                          C111            

----------------

C_0402-470PF,C0G,5%,50V,032-0138-000-032-0138-000,470PF                          C3526           

----------------

C_0402-6.8NF,X7R,10%,16V,036-0122-000-036-0122-000,6.8NF                          C387            
C_0402-6.8NF,X7R,10%,16V,036-0122-000-036-0122-000,6.8NF                          C3821           
C_0402-6.8NF,X7R,10%,16V,036-0122-000-036-0122-000,6.8NF                          C3918           

----------------

C_0402-8.2PF,C0G,0.25PF,50V,032-0346-000-032-0346-000,8.2PF                          C507            
C_0402-8.2PF,C0G,0.25PF,50V,032-0346-000-032-0346-000,8.2PF                          C523            

----------------

C_0402-820PF,C0G,5%,50V,032-0225-000-032-0225-000,820PF                          C396            
C_0402-820PF,C0G,5%,50V,032-0225-000-032-0225-000,820PF                          C3914           

----------------

C_0402W-1UF,X7S,10%,10V,032-0453-000-032-0453-000,1UF                          C274            
C_0402W-1UF,X7S,10%,10V,032-0453-000-032-0453-000,1UF                          C653            
C_0402W-1UF,X7S,10%,10V,032-0453-000-032-0453-000,1UF                          C658            
C_0402W-1UF,X7S,10%,10V,032-0453-000-032-0453-000,1UF                          C841            
C_0402W-1UF,X7S,10%,10V,032-0453-000-032-0453-000,1UF                          C845            
C_0402W-1UF,X7S,10%,10V,032-0453-000-032-0453-000,1UF                          C850            
C_0402W-1UF,X7S,10%,10V,032-0453-000-032-0453-000,1UF                          C854            
C_0402W-1UF,X7S,10%,10V,032-0453-000-032-0453-000,1UF                          C892            
C_0402W-1UF,X7S,10%,10V,032-0453-000-032-0453-000,1UF                          C893            
C_0402W-1UF,X7S,10%,10V,032-0453-000-032-0453-000,1UF                          C895            
C_0402W-1UF,X7S,10%,10V,032-0453-000-032-0453-000,1UF                          C902            
C_0402W-1UF,X7S,10%,10V,032-0453-000-032-0453-000,1UF                          C903            
C_0402W-1UF,X7S,10%,10V,032-0453-000-032-0453-000,1UF                          C904            
C_0402W-1UF,X7S,10%,10V,032-0453-000-032-0453-000,1UF                          C905            
C_0402W-1UF,X7S,10%,10V,032-0453-000-032-0453-000,1UF                          C993            
C_0402W-1UF,X7S,10%,10V,032-0453-000-032-0453-000,1UF                          C994            
C_0402W-1UF,X7S,10%,10V,032-0453-000-032-0453-000,1UF                          C995            
C_0402W-1UF,X7S,10%,10V,032-0453-000-032-0453-000,1UF                          C996            

----------------

C_0603-1UF,X7R,10%,16V,032-0807-000-032-0807-000,1UF                          C442            
C_0603-1UF,X7R,10%,16V,032-0807-000-032-0807-000,1UF                          C447            

----------------

C_0603-2.2UF,X7R,10%,6.3V,032-0119-000-032-0119-000,2.2UF                          C13             
C_0603-2.2UF,X7R,10%,6.3V,032-0119-000-032-0119-000,2.2UF                          C18             
C_0603-2.2UF,X7R,10%,6.3V,032-0119-000-032-0119-000,2.2UF                          C483            
C_0603-2.2UF,X7R,10%,6.3V,032-0119-000-032-0119-000,2.2UF                          C485            
C_0603-2.2UF,X7R,10%,6.3V,032-0119-000-032-0119-000,2.2UF                          C489            
C_0603-2.2UF,X7R,10%,6.3V,032-0119-000-032-0119-000,2.2UF                          C492            
C_0603-2.2UF,X7R,10%,6.3V,032-0119-000-032-0119-000,2.2UF                          C496            
C_0603-2.2UF,X7R,10%,6.3V,032-0119-000-032-0119-000,2.2UF                          C497            
C_0603-2.2UF,X7R,10%,6.3V,032-0119-000-032-0119-000,2.2UF                          C500            
C_0603-2.2UF,X7R,10%,6.3V,032-0119-000-032-0119-000,2.2UF                          C585            
C_0603-2.2UF,X7R,10%,6.3V,032-0119-000-032-0119-000,2.2UF                          C601            
C_0603-2.2UF,X7R,10%,6.3V,032-0119-000-032-0119-000,2.2UF                          C618            
C_0603-2.2UF,X7R,10%,6.3V,032-0119-000-032-0119-000,2.2UF                          C623            
C_0603-2.2UF,X7R,10%,6.3V,032-0119-000-032-0119-000,2.2UF                          C632            
C_0603-2.2UF,X7R,10%,6.3V,032-0119-000-032-0119-000,2.2UF                          C907            
C_0603-2.2UF,X7R,10%,6.3V,032-0119-000-032-0119-000,2.2UF                          C913            
C_0603-2.2UF,X7R,10%,6.3V,032-0119-000-032-0119-000,2.2UF                          C917            
C_0603-2.2UF,X7R,10%,6.3V,032-0119-000-032-0119-000,2.2UF                          C923            
C_0603-2.2UF,X7R,10%,6.3V,032-0119-000-032-0119-000,2.2UF                          C926            
C_0603-2.2UF,X7R,10%,6.3V,032-0119-000-032-0119-000,2.2UF                          C929            
C_0603-2.2UF,X7R,10%,6.3V,032-0119-000-032-0119-000,2.2UF                          C932            
C_0603-2.2UF,X7R,10%,6.3V,032-0119-000-032-0119-000,2.2UF                          C935            
C_0603-2.2UF,X7R,10%,6.3V,032-0119-000-032-0119-000,2.2UF                          C941            
C_0603-2.2UF,X7R,10%,6.3V,032-0119-000-032-0119-000,2.2UF                          C955            
C_0603-2.2UF,X7R,10%,6.3V,032-0119-000-032-0119-000,2.2UF                          C958            
C_0603-2.2UF,X7R,10%,6.3V,032-0119-000-032-0119-000,2.2UF                          C960            
C_0603-2.2UF,X7R,10%,6.3V,032-0119-000-032-0119-000,2.2UF                          C963            
C_0603-2.2UF,X7R,10%,6.3V,032-0119-000-032-0119-000,2.2UF                          C965            
C_0603-2.2UF,X7R,10%,6.3V,032-0119-000-032-0119-000,2.2UF                          C968            
C_0603-2.2UF,X7R,10%,6.3V,032-0119-000-032-0119-000,2.2UF                          C973            
C_0603-2.2UF,X7R,10%,6.3V,032-0119-000-032-0119-000,2.2UF                          C976            
C_0603-2.2UF,X7R,10%,6.3V,032-0119-000-032-0119-000,2.2UF                          C979            
C_0603-2.2UF,X7R,10%,6.3V,032-0119-000-032-0119-000,2.2UF                          C983            
C_0603-2.2UF,X7R,10%,6.3V,032-0119-000-032-0119-000,2.2UF                          C986            
C_0603-2.2UF,X7R,10%,6.3V,032-0119-000-032-0119-000,2.2UF                          C988            
C_0603-2.2UF,X7R,10%,6.3V,032-0119-000-032-0119-000,2.2UF                          C1003           
C_0603-2.2UF,X7R,10%,6.3V,032-0119-000-032-0119-000,2.2UF                          C1045           
C_0603-2.2UF,X7R,10%,6.3V,032-0119-000-032-0119-000,2.2UF                          C1051           
C_0603-2.2UF,X7R,10%,6.3V,032-0119-000-032-0119-000,2.2UF                          C1052           

----------------

C_0603W-10UF,X7S,20%,6.3V,032-1021-000-032-1021-000,10UF                          C477            
C_0603W-10UF,X7S,20%,6.3V,032-1021-000-032-1021-000,10UF                          C486            
C_0603W-10UF,X7S,20%,6.3V,032-1021-000-032-1021-000,10UF                          C493            
C_0603W-10UF,X7S,20%,6.3V,032-1021-000-032-1021-000,10UF                          C498            
C_0603W-10UF,X7S,20%,6.3V,032-1021-000-032-1021-000,10UF                          C908            
C_0603W-10UF,X7S,20%,6.3V,032-1021-000-032-1021-000,10UF                          C910            
C_0603W-10UF,X7S,20%,6.3V,032-1021-000-032-1021-000,10UF                          C914            
C_0603W-10UF,X7S,20%,6.3V,032-1021-000-032-1021-000,10UF                          C924            
C_0603W-10UF,X7S,20%,6.3V,032-1021-000-032-1021-000,10UF                          C927            
C_0603W-10UF,X7S,20%,6.3V,032-1021-000-032-1021-000,10UF                          C930            
C_0603W-10UF,X7S,20%,6.3V,032-1021-000-032-1021-000,10UF                          C933            
C_0603W-10UF,X7S,20%,6.3V,032-1021-000-032-1021-000,10UF                          C936            
C_0603W-10UF,X7S,20%,6.3V,032-1021-000-032-1021-000,10UF                          C942            
C_0603W-10UF,X7S,20%,6.3V,032-1021-000-032-1021-000,10UF                          C947            
C_0603W-10UF,X7S,20%,6.3V,032-1021-000-032-1021-000,10UF                          C949            
C_0603W-10UF,X7S,20%,6.3V,032-1021-000-032-1021-000,10UF                          C953            
C_0603W-10UF,X7S,20%,6.3V,032-1021-000-032-1021-000,10UF                          C956            
C_0603W-10UF,X7S,20%,6.3V,032-1021-000-032-1021-000,10UF                          C961            
C_0603W-10UF,X7S,20%,6.3V,032-1021-000-032-1021-000,10UF                          C966            
C_0603W-10UF,X7S,20%,6.3V,032-1021-000-032-1021-000,10UF                          C977            
C_0603W-10UF,X7S,20%,6.3V,032-1021-000-032-1021-000,10UF                          C984            
C_0603W-10UF,X7S,20%,6.3V,032-1021-000-032-1021-000,10UF                          C989            
C_0603W-10UF,X7S,20%,6.3V,032-1021-000-032-1021-000,10UF                          C1001           
C_0603W-10UF,X7S,20%,6.3V,032-1021-000-032-1021-000,10UF                          C1006           
C_0603W-10UF,X7S,20%,6.3V,032-1021-000-032-1021-000,10UF                          C1008           

----------------

C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C45             
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C52             
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C60             
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C62             
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C63             
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C64             
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C66             
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C183            
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C185            
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C186            
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C187            
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C188            
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C190            
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C462            
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C463            
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C464            
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C468            
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C564            
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C566            
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C567            
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C568            
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C569            
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C571            
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C588            
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C594            
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C595            
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C678            
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C686            
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C688            
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C697            
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C747            
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C787            
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C788            
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C822            
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C863            
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C864            
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C866            
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C867            
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C868            
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C870            
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C882            
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C898            
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C1010           
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C1013           
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C1014           
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C1016           
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C1019           
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C1020           
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C1022           
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C1023           
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C1024           
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C1026           
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C1030           
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C1034           
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C1035           
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C1038           
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C1039           
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C1042           
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C1043           
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C1044           
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C1048           
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C1049           
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C1050           
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C1054           
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C1055           
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C1056           
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C1066           
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C1074           
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C1075           
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C1076           
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C1077           
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C1080           
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C1081           
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C1086           
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C1087           
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C1092           
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C1093           
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C1094           
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C1098           
C_0603W-4.7UF,X7S,10%,6.3V,032-1051-000-032-1051-000,4.7UF                          C1153           

----------------

C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C9              
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C29             
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C40             
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C42             
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C43             
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C51             
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C53             
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C54             
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C55             
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C56             
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C58             
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C67             
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C69             
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C73             
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C158            
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C159            
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C168            
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C179            
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C281            
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C282            
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C283            
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C284            
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C285            
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C286            
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C289            
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C291            
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C458            
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C459            
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C479            
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C481            
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C487            
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C490            
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C494            
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C504            
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C513            
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C591            
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C592            
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C593            
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C597            
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C599            
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C603            
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C608            
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C617            
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C620            
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C824            
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C825            
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C828            
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C951            
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C969            
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C974            
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C980            
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C1004           
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C1248           
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C1249           
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C1251           
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C1253           
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C1256           
C_0805-22UF,X7S,20%,6.3V,032-1088-000-032-1088-000,22UF                          C1257           

----------------

C_0805-4.7UF,X7R,10%,16V,032-0144-000-032-0144-000,4.7UF                          C27             
C_0805-4.7UF,X7R,10%,16V,032-0144-000-032-0144-000,4.7UF                          C31             
C_0805-4.7UF,X7R,10%,16V,032-0144-000-032-0144-000,4.7UF                          C32             
C_0805-4.7UF,X7R,10%,16V,032-0144-000-032-0144-000,4.7UF                          C36             
C_0805-4.7UF,X7R,10%,16V,032-0144-000-032-0144-000,4.7UF                          C37             
C_0805-4.7UF,X7R,10%,16V,032-0144-000-032-0144-000,4.7UF                          C134            
C_0805-4.7UF,X7R,10%,16V,032-0144-000-032-0144-000,4.7UF                          C271            
C_0805-4.7UF,X7R,10%,16V,032-0144-000-032-0144-000,4.7UF                          C272            
C_0805-4.7UF,X7R,10%,16V,032-0144-000-032-0144-000,4.7UF                          C297            
C_0805-4.7UF,X7R,10%,16V,032-0144-000-032-0144-000,4.7UF                          C393            
C_0805-4.7UF,X7R,10%,16V,032-0144-000-032-0144-000,4.7UF                          C511            
C_0805-4.7UF,X7R,10%,16V,032-0144-000-032-0144-000,4.7UF                          C514            
C_0805-4.7UF,X7R,10%,16V,032-0144-000-032-0144-000,4.7UF                          C537            
C_0805-4.7UF,X7R,10%,16V,032-0144-000-032-0144-000,4.7UF                          C573            
C_0805-4.7UF,X7R,10%,16V,032-0144-000-032-0144-000,4.7UF                          C3820           
C_0805-4.7UF,X7R,10%,16V,032-0144-000-032-0144-000,4.7UF                          C3865           

----------------

C_0805-4.7UF,X7S,10%,25V,032-0533-000-032-0533-000,4.7UF                          C38             
C_0805-4.7UF,X7S,10%,25V,032-0533-000-032-0533-000,4.7UF                          C375            
C_0805-4.7UF,X7S,10%,25V,032-0533-000-032-0533-000,4.7UF                          C376            
C_0805-4.7UF,X7S,10%,25V,032-0533-000-032-0533-000,4.7UF                          C377            
C_0805-4.7UF,X7S,10%,25V,032-0533-000-032-0533-000,4.7UF                          C378            
C_0805-4.7UF,X7S,10%,25V,032-0533-000-032-0533-000,4.7UF                          C400            
C_0805-4.7UF,X7S,10%,25V,032-0533-000-032-0533-000,4.7UF                          C401            
C_0805-4.7UF,X7S,10%,25V,032-0533-000-032-0533-000,4.7UF                          C402            
C_0805-4.7UF,X7S,10%,25V,032-0533-000-032-0533-000,4.7UF                          C403            
C_0805-4.7UF,X7S,10%,25V,032-0533-000-032-0533-000,4.7UF                          C405            
C_0805-4.7UF,X7S,10%,25V,032-0533-000-032-0533-000,4.7UF                          C3001           
C_0805-4.7UF,X7S,10%,25V,032-0533-000-032-0533-000,4.7UF                          C3004           
C_0805-4.7UF,X7S,10%,25V,032-0533-000-032-0533-000,4.7UF                          C3008           
C_0805-4.7UF,X7S,10%,25V,032-0533-000-032-0533-000,4.7UF                          C3009           
C_0805-4.7UF,X7S,10%,25V,032-0533-000-032-0533-000,4.7UF                          C3013           
C_0805-4.7UF,X7S,10%,25V,032-0533-000-032-0533-000,4.7UF                          C3016           
C_0805-4.7UF,X7S,10%,25V,032-0533-000-032-0533-000,4.7UF                          C3019           
C_0805-4.7UF,X7S,10%,25V,032-0533-000-032-0533-000,4.7UF                          C3021           

----------------

C_0805W-10UF,X7S,10%,25V,032-1071-000-032-1071-000,10UF                          C1219           
C_0805W-10UF,X7S,10%,25V,032-1071-000-032-1071-000,10UF                          C1220           

----------------

C_POL_SMD_3528-100UF,TA-POLYMER,20%,4V@105DEGC,0.07OHM,9.999UH,1.1A@105DEGC,100KHZ,041-0179-000-041-0179-000,100UF                          C1246           
C_POL_SMD_3528-100UF,TA-POLYMER,20%,4V@105DEGC,0.07OHM,9.999UH,1.1A@105DEGC,100KHZ,041-0179-000-041-0179-000,100UF                          C1250           
C_POL_SMD_3528-100UF,TA-POLYMER,20%,4V@105DEGC,0.07OHM,9.999UH,1.1A@105DEGC,100KHZ,041-0179-000-041-0179-000,100UF                          C1255           

----------------

C_POL_SMD_3528-100UF,TA-POLYMER,20%,4V@105DEGC,0.07OHM,9.999UH,1.1A@105DEGC,100KHZ,041-0179-000-041-0179-000,100UFA                          C1259           

----------------

C_POL_SMD_7343-330UF,TA-POLYMER,20%,4.2V@125.05DEGC,0.025OHM,9.999UH,3A@44.85DEGC,100KHZ,032-1090-000-032-1090-000,330UF                          C454            
C_POL_SMD_7343-330UF,TA-POLYMER,20%,4.2V@125.05DEGC,0.025OHM,9.999UH,3A@44.85DEGC,100KHZ,032-1090-000-032-1090-000,330UF                          C1243           
C_POL_SMD_7343-330UF,TA-POLYMER,20%,4.2V@125.05DEGC,0.025OHM,9.999UH,3A@44.85DEGC,100KHZ,032-1090-000-032-1090-000,330UF                          C1244           
C_POL_SMD_7343-330UF,TA-POLYMER,20%,4.2V@125.05DEGC,0.025OHM,9.999UH,3A@44.85DEGC,100KHZ,032-1090-000-032-1090-000,330UF                          C1247           
C_POL_SMD_7343-330UF,TA-POLYMER,20%,4.2V@125.05DEGC,0.025OHM,9.999UH,3A@44.85DEGC,100KHZ,032-1090-000-032-1090-000,330UF                          C1252           
C_POL_SMD_7343-330UF,TA-POLYMER,20%,4.2V@125.05DEGC,0.025OHM,9.999UH,3A@44.85DEGC,100KHZ,032-1090-000-032-1090-000,330UF                          C1254           
C_POL_SMD_7343-330UF,TA-POLYMER,20%,4.2V@125.05DEGC,0.025OHM,9.999UH,3A@44.85DEGC,100KHZ,032-1090-000-032-1090-000,330UF                          C1258           

----------------

C_POL_SMD_7343-330UF,TA-POLYMER,20%,4.2V@125.05DEGC,0.025OHM,9.999UH,3A@44.85DEGC,100KHZ,032-1090-000-032-1090-000,330UFA                          C160            
C_POL_SMD_7343-330UF,TA-POLYMER,20%,4.2V@125.05DEGC,0.025OHM,9.999UH,3A@44.85DEGC,100KHZ,032-1090-000-032-1090-000,330UFA                          C451            
C_POL_SMD_7343-330UF,TA-POLYMER,20%,4.2V@125.05DEGC,0.025OHM,9.999UH,3A@44.85DEGC,100KHZ,032-1090-000-032-1090-000,330UFA                          C1245           

----------------

